,word data,ocr data,conf,check,ocr time
8444,f,f,96,0,
8445,o,o,94,0,
8446,n,n,94,0,
8447,e,e,94,0,
8448,c,c,94,0,
8449,l,l,94,0,
8450,a,a,94,0,
8451,s,s,94,0,
8452,s,s,94,0,
8453,o,o,96,0,
8454,f,f,96,0,
8455,s,s,95,0,
8456,h,h,95,0,
8457,a,a,95,0,
8458,r,r,95,0,
8459,e,e,95,0,
8460,s,s,95,0,
8461,i,i,95,0,
8462,n,n,95,0,
8463,t,t,95,0,
8464,o,o,95,0,
8465,s,s,96,0,
8466,h,h,96,0,
8467,a,a,96,0,
8468,r,r,96,0,
8469,e,e,96,0,
8470,s,s,96,0,
